91780, 1, 2, 1, 74
91790, 1, 2, 2, 61
91876, 1, 2, 4, 50
91878, 1, 2, 3, 53
92034, 1, 2, 1, 76
92046, 1, 2, 2, 59
92131, 1, 2, 4, 51
92133, 1, 2, 3, 52
112166, 1, 1, 3, 50
112167, 1, 1, 4, 52
112168, 1, 1, 3, 50
112169, 1, 1, 4, 52
112169, 1, 1, 3, 49
112171, 1, 1, 4, 52
112379, 1, 1, 4, 52
112402, 1, 1, 1, 59
112404, 1, 1, 2, 62
112629, 1, 1, 3, 47
112632, 1, 1, 4, 52
112882, 1, 1, 3, 50
112885, 1, 1, 4, 52
113140, 1, 1, 3, 48
113143, 1, 1, 4, 52
120826, 1, 0, 4, 56
120827, 1, 0, 3, 62
120828, 1, 0, 1, 63
120829, 1, 0, 2, 73
120829, 1, 0, 4, 56
120830, 1, 0, 3, 62
120984, 1, 0, 3, 61
121047, 1, 0, 1, 62
121050, 1, 0, 2, 72
121234, 1, 0, 4, 58
121237, 1, 0, 3, 63
121299, 1, 0, 1, 63
121303, 1, 0, 2, 70
121487, 1, 0, 4, 57
121490, 1, 0, 3, 64
121552, 1, 0, 1, 63
121555, 1, 0, 2, 69
121740, 1, 0, 4, 57
121742, 1, 0, 3, 65
121806, 1, 0, 1, 62
121809, 1, 0, 2, 68
