72116, 7, 3, 4, 52
72119, 7, 3, 3, 71
72122, 7, 3, 1, 59
72124, 7, 3, 2, 58
78693, 7, 2, 1, 52
78694, 7, 2, 2, 56
78695, 7, 2, 4, 52
78695, 7, 2, 3, 66
78696, 7, 2, 1, 52
78697, 7, 2, 2, 59
78766, 7, 2, 2, 60
79004, 7, 2, 4, 59
79006, 7, 2, 3, 61
79020, 7, 2, 1, 51
79022, 7, 2, 2, 57
79259, 7, 2, 4, 56
79262, 7, 2, 3, 60
79273, 7, 2, 1, 50
79277, 7, 2, 2, 56
79514, 7, 2, 4, 56
79516, 7, 2, 3, 60
79529, 7, 2, 1, 49
79533, 7, 2, 2, 56
85822, 7, 1, 4, 62
85823, 7, 1, 3, 70
85824, 7, 1, 1, 49
85824, 7, 1, 2, 67
85825, 7, 1, 1, 49
85826, 7, 1, 4, 64
85891, 7, 1, 3, 73
85896, 7, 1, 1, 49
85899, 7, 1, 2, 65
86141, 7, 1, 4, 65
86144, 7, 1, 3, 73
86148, 7, 1, 1, 49
86151, 7, 1, 2, 65
86395, 7, 1, 4, 64
86398, 7, 1, 3, 73
86405, 7, 1, 1, 49
86407, 7, 1, 2, 65
86649, 7, 1, 4, 65
86652, 7, 1, 3, 71
86659, 7, 1, 1, 50
86662, 7, 1, 2, 66
94290, 7, 0, 1, 64
94291, 7, 0, 4, 63
94292, 7, 0, 3, 70
94292, 7, 0, 2, 58
94294, 7, 0, 1, 63
94295, 7, 0, 4, 62
94306, 7, 0, 1, 59
94386, 7, 0, 4, 57
94389, 7, 0, 3, 63
94559, 7, 0, 2, 56
94562, 7, 0, 1, 61
94641, 7, 0, 4, 58
94644, 7, 0, 3, 64
94816, 7, 0, 2, 56
94819, 7, 0, 1, 60
94899, 7, 0, 4, 59
94901, 7, 0, 3, 65
95069, 7, 0, 2, 58
95071, 7, 0, 1, 60
95150, 7, 0, 4, 59
95153, 7, 0, 3, 65
